,SP_Price_Houston,SP_Price_North,SP_Price_Panh,SP_Price_South,SP_Price_West,DA_Price_Houston,DA_Price_North,DA_Price_Panh,DA_Price_South,ERC_Wind_Total,ERC_Load,ERC_Solar,ERC_NLoad,ERC_SLoad,ERC_WLoad,ERC_HLoad,ERC_CWind,ERC_NWind,ERC_PWind,ERC_SWind,ERC_WWind,ACTUAL_ERC_Load,ACTUAL_ERC_HLoad,ACTUAL_ERC_NLoad,ACTUAL_ERC_SLoad,ACTUAL_ERC_WLoad,ACTUAL_ERC_CWind,ACTUAL_ERC_NWind,ACTUAL_ERC_PWind,ACTUAL_ERC_SWind,ACTUAL_ERC_Wind,ACTUAL_ERC_WWind,ACTUAL_ERC_Solar,Outage,RT_DA,SP_Price_North_cap
2023-02-04 03:00:00,9.5975,5.1025,1.755,12.6075,0.14,17.75,15.63,10.57,21.3,16.27,48890.0,0.0,18040.0,13150.0,6890.0,10810.0,570.0,1130.0,3850.0,890.0,13050.0,47819.0,10330.08,18430.46,12253.73,6804.26,1118.43,1142.85,3961.8,1564.3,21728.52,13941.14,0.21,16060.0,-10.5275,5.1025
2023-02-04 04:00:00,11.24,7.06,3.96,14.09,2.42,18.97,16.75,11.54,23.29,17.55,49810.0,0.0,18360.0,13480.0,6940.0,11020.0,660.0,1160.0,3830.0,870.0,12900.0,48798.0,10510.33,18828.23,12606.21,6853.26,1068.61,1006.16,3937.79,1317.36,21532.43,14202.51,0.22,16060.0,-9.690000000000001,7.06
2023-02-04 05:00:00,13.255,8.285,4.6,16.65,2.835,20.16,18.09,13.51,24.49,19.1,51480.0,0.0,18930.0,14080.0,7050.0,11410.0,750.0,1190.0,3810.0,900.0,12680.0,50125.0,10811.67,19382.16,13052.61,6878.27,1101.48,1052.29,3972.73,1004.3,21569.76,14438.96,0.21,16060.0,-9.805,8.285
2023-02-04 06:00:00,14.7175,9.5875,5.7725,18.2175,3.86,29.06,25.65,19.84,33.24,24.66,53800.0,0.0,19650.0,14940.0,7210.0,11990.0,780.0,1190.0,3790.0,880.0,12090.0,51978.0,11288.34,20129.92,13643.66,6915.68,1059.92,1066.47,3960.75,1069.54,21496.2,14339.52,0.21,16060.0,-16.0625,9.5875
2023-02-04 07:00:00,14.9975,9.7925,4.94,18.535,3.0075,30.87,26.35,19.68,35.99,23.98,55620.0,220.0,20240.0,15690.0,7330.0,12360.0,680.0,1210.0,3790.0,800.0,12420.0,53380.0,11594.89,20612.13,14198.73,6974.37,1014.7,1210.5,3932.06,1089.51,21684.47,14437.7,250.7,15845.0,-16.5575,9.7925
2023-02-04 08:00:00,12.3075,6.985,2.2,16.095,0.295,28.77,24.43,17.17,33.28,18.17,55940.0,2900.0,20410.0,15730.0,7350.0,12450.0,480.0,1230.0,3750.0,620.0,12950.0,53228.0,11553.65,20505.43,14193.3,6975.46,720.41,1269.07,3917.26,862.18,20711.25,13942.33,2388.6,15869.0,-17.445,6.985
2023-02-04 09:00:00,12.7525,7.4325,1.7275,16.535,-0.17,23.6,19.55,6.87,27.43,6.53,54980.0,8240.0,20200.0,15260.0,7240.0,12290.0,260.0,1130.0,3690.0,390.0,12670.0,51754.0,11299.49,20027.63,13538.26,6888.66,240.7,1378.41,3838.02,474.17,18779.02,12847.72,4521.23,15869.0,-12.1175,7.4325
2023-02-04 10:00:00,9.3975,4.34,0.3525,12.7775,-1.435,18.91,15.57,4.98,21.87,4.22,53320.0,9140.0,19720.0,14480.0,7100.0,12020.0,160.0,1050.0,3590.0,280.0,12210.0,49253.0,10910.97,19104.82,12465.33,6771.5,170.92,1506.27,3730.1,437.64,18469.69,12624.76,4863.84,15869.0,-11.23,4.34
2023-02-04 11:00:00,6.3975,2.015,-1.4175,9.1825,-2.91,16.84,15.06,4.07,18.89,3.72,51310.0,9520.0,19090.0,13630.0,6950.0,11630.0,180.0,1120.0,3510.0,310.0,12290.0,46456.0,10447.01,17855.86,11479.64,6673.77,289.62,1657.12,3676.82,466.17,18852.83,12763.1,4697.06,15869.0,-13.045,2.015
2023-02-04 12:00:00,4.2675,0.15,-3.0225,6.88,-4.395,16.46,15.27,5.21,17.43,4.97,49140.0,9420.0,18320.0,12870.0,6750.0,11200.0,240.0,1210.0,3350.0,400.0,12220.0,43873.0,9996.81,16635.05,10611.01,6630.06,377.85,1758.9,3213.43,689.13,18485.66,12446.35,4156.86,15743.0,-15.12,0.15
2023-02-04 13:00:00,2.21,-0.9975,-3.47,4.25,-4.52,13.74,12.8,5.04,14.57,4.87,47260.0,9570.0,17560.0,12310.0,6600.0,10800.0,320.0,1230.0,3010.0,510.0,11920.0,41876.0,9663.83,15488.16,10202.88,6520.8,718.06,1773.41,2626.15,666.93,17747.75,11963.2,3830.5,15743.0,-13.797500000000001,-0.9975
2023-02-04 14:00:00,-1.29,-2.3075,-3.095,-0.6375,-3.4325,11.16,10.86,5.91,11.55,5.8,45830.0,9650.0,16950.0,11890.0,6500.0,10490.0,430.0,1220.0,2580.0,600.0,11430.0,40367.0,9415.14,14688.55,9851.46,6411.99,860.51,1578.61,2128.53,847.94,16789.61,11374.02,3478.95,14891.0,-13.1675,-2.3075
2023-02-04 15:00:00,-3.615,-3.615,-3.615,-3.615,-3.615,10.58,10.02,8.51,11.33,8.39,45120.0,9500.0,16590.0,11740.0,6440.0,10350.0,560.0,1230.0,2070.0,670.0,10920.0,39589.0,9329.09,14119.57,9775.4,6364.89,1102.2,1524.32,1628.51,903.72,15786.67,10627.92,3427.94,14891.0,-13.635,-3.615
2023-02-04 16:00:00,-1.6625,-1.6625,-1.6625,-2.5075,-1.6625,14.69,14.34,14.2,15.1,14.13,45090.0,8420.0,16570.0,11800.0,6390.0,10330.0,730.0,1230.0,1540.0,720.0,10580.0,39672.0,9318.65,14080.6,9879.77,6393.47,1442.31,1699.95,1448.05,996.93,15217.66,9630.42,3517.99,14891.0,-16.0025,-1.6625
2023-02-04 17:00:00,8.2375,8.2375,8.2375,4.195,8.2375,21.19,21.02,20.86,21.38,21.23,45690.0,2950.0,16740.0,12080.0,6400.0,10480.0,850.0,1280.0,1200.0,750.0,10220.0,40522.0,9470.48,14488.1,10131.45,6432.32,1516.52,1617.76,1437.06,879.84,14235.85,8784.67,2509.91,14891.0,-12.782499999999999,8.2375
2023-02-04 18:00:00,15.6225,15.6225,15.6225,14.72,15.6225,24.79,24.59,24.4,25.0,25.5,47520.0,100.0,17340.0,12580.0,6600.0,11000.0,850.0,1460.0,1330.0,800.0,11130.0,42638.0,9848.89,15434.67,10677.56,6676.76,1234.05,1719.64,1206.45,934.01,15298.65,10204.5,91.8,14891.0,-8.9675,15.6225
2023-02-04 19:00:00,6.215,5.845,5.555,6.445,5.41,17.16,15.78,15.43,18.72,16.49,48690.0,0.0,17630.0,13010.0,6840.0,11200.0,860.0,1650.0,1670.0,870.0,12820.0,43638.0,9929.08,15975.07,11067.76,6666.0,1043.77,1983.68,1525.81,1232.3,19893.95,14108.39,0.21,14891.0,-9.934999999999999,5.845
2023-02-04 20:00:00,6.135,6.16,5.2275,6.13,5.0925,16.58,14.32,12.86,19.07,13.28,48660.0,0.0,17620.0,12990.0,6900.0,11150.0,780.0,1770.0,1860.0,890.0,13970.0,43781.0,9898.34,16113.47,11150.54,6618.73,1044.25,2149.43,1290.79,1452.13,21589.09,15652.49,0.22,14891.0,-8.16,6.16
2023-02-04 21:00:00,2.4275,2.5775,2.3875,2.2925,2.245,16.16,14.63,13.26,17.86,13.92,48170.0,0.0,17430.0,12800.0,6930.0,11010.0,700.0,1830.0,1800.0,920.0,14310.0,43444.0,9819.73,15957.59,11042.78,6623.88,961.57,2101.71,1548.59,1672.46,22111.29,15826.96,0.23,14891.0,-12.0525,2.5775
2023-02-04 22:00:00,6.3125,6.5725,6.2425,6.085,5.995,15.53,14.67,13.86,16.48,14.7,47200.0,0.0,17030.0,12490.0,6910.0,10790.0,560.0,1810.0,1600.0,920.0,14050.0,42620.0,9600.65,15538.87,10855.92,6625.01,828.36,2098.95,1463.57,1644.46,21631.77,15596.43,0.22,14891.0,-8.0975,6.5725
2023-02-04 23:00:00,8.31,8.36,8.295,8.265,8.2475,16.67,16.04,15.47,17.37,16.59,46170.0,0.0,16600.0,12170.0,6880.0,10520.0,450.0,1760.0,1440.0,940.0,13530.0,41528.0,9365.44,14948.94,10578.84,6635.16,670.05,2172.05,964.26,1568.37,20446.52,15071.79,0.22,14814.0,-7.68,8.36
2023-02-05 00:00:00,10.4025,10.4025,10.4025,10.4025,10.4025,13.74,12.95,12.42,14.34,13.86,44280.0,0.0,15810.0,11410.0,7040.0,10020.0,520.0,2020.0,780.0,1290.0,12930.0,40666.0,9129.47,14504.44,10317.51,6714.98,542.75,1996.03,729.19,1461.43,19068.07,14338.67,0.2,16140.0,-2.5474999999999994,10.4025
2023-02-05 01:00:00,11.11,11.11,11.11,11.0325,11.11,13.74,13.24,12.97,14.16,14.79,43470.0,0.0,15490.0,11240.0,7000.0,9740.0,470.0,1940.0,640.0,1140.0,11770.0,40296.0,9013.76,14216.14,10216.25,6849.7,539.47,1813.32,690.24,1347.06,17923.06,13532.97,0.23,16140.0,-2.130000000000001,11.11
2023-02-05 02:00:00,16.21,16.21,16.21,15.935,16.21,14.59,14.34,14.28,14.84,16.36,43350.0,0.0,15440.0,11230.0,7040.0,9640.0,330.0,1860.0,520.0,940.0,10530.0,40226.0,9055.76,14079.5,10147.5,6943.07,372.36,1702.46,516.3,1266.38,15571.31,11713.81,0.24,16140.0,1.870000000000001,16.21
2023-02-05 03:00:00,18.2725,17.04,17.76,18.925,25.0925,15.78,15.47,15.4,16.11,18.04,43420.0,0.0,15550.0,11280.0,7030.0,9560.0,200.0,1800.0,420.0,780.0,9380.0,40285.0,8949.79,14140.13,10197.24,6997.57,353.57,1665.39,239.19,1147.13,13755.68,10350.4,0.22,16140.0,1.5699999999999985,17.04
2023-02-05 04:00:00,19.0275,18.505,18.81,19.3175,21.93,16.81,16.49,16.35,17.14,19.2,43980.0,0.0,15880.0,11490.0,7050.0,9560.0,170.0,1720.0,390.0,680.0,8330.0,40702.0,8988.57,14365.91,10352.29,6995.35,231.82,1611.65,126.82,884.35,12276.41,9421.77,0.22,16140.0,2.0150000000000006,18.505
2023-02-05 05:00:00,21.7,20.2975,21.1225,23.23,29.445,18.0,17.64,17.53,18.36,20.66,45280.0,0.0,16370.0,11920.0,7130.0,9860.0,120.0,1610.0,450.0,580.0,7400.0,41677.0,9135.03,14778.07,10761.08,7002.92,91.44,1605.5,104.72,779.79,10955.75,8374.3,0.23,16140.0,2.657499999999999,20.2975
2023-02-05 06:00:00,24.225,23.315,23.85,25.215,29.24,25.91,25.62,25.44,26.21,27.97,47560.0,0.0,17260.0,12640.0,7260.0,10410.0,110.0,1490.0,560.0,480.0,6530.0,43277.0,9375.31,15456.59,11343.85,7101.31,10.87,1509.03,53.01,644.74,9398.76,7181.11,0.24,16140.0,-2.3049999999999997,23.315
2023-02-05 07:00:00,26.2575,24.9175,25.7025,27.7175,33.635,30.46,30.17,29.98,30.73,32.32,49190.0,240.0,17990.0,13220.0,7290.0,10690.0,110.0,1390.0,720.0,410.0,5680.0,44678.0,9541.24,16051.66,11877.07,7208.07,4.05,1415.12,81.62,502.07,8109.34,6106.48,223.28,16140.0,-5.252500000000001,24.9175
2023-02-05 08:00:00,18.4525,18.4475,18.45,18.4575,18.4825,24.7,24.65,24.59,24.72,25.13,49290.0,3360.0,18100.0,13120.0,7240.0,10830.0,100.0,1240.0,870.0,330.0,4460.0,44630.0,9613.77,16001.31,11761.5,7253.19,1.18,1264.65,195.36,395.16,6256.82,4400.47,4433.12,16140.0,-6.202499999999997,18.4475
2023-02-05 09:00:00,16.46,16.525,16.565,16.39,16.5825,19.19,19.19,19.19,19.15,19.19,48140.0,8720.0,17700.0,12610.0,7130.0,10700.0,60.0,900.0,910.0,200.0,2590.0,43107.0,9530.25,15437.42,11198.46,6941.31,0.03,885.43,187.77,195.04,3438.2,2169.93,9531.41,16140.0,-2.6650000000000027,16.525
2023-02-05 10:00:00,14.57,14.61,14.63,14.5325,14.64,17.94,17.94,17.94,17.94,17.94,46220.0,9570.0,16920.0,11870.0,6950.0,10470.0,30.0,540.0,850.0,110.0,1130.0,41115.0,9414.03,14490.57,10437.08,6773.43,66.12,628.47,268.99,128.42,1910.41,818.41,10258.85,16140.0,-3.330000000000002,14.61
2023-02-05 11:00:00,13.61,13.61,13.61,13.61,13.61,16.47,16.47,16.46,16.47,16.47,44340.0,9760.0,16200.0,11160.0,6790.0,10190.0,70.0,340.0,940.0,90.0,550.0,39687.0,9408.24,13716.42,9928.1,6634.18,515.6,373.0,719.0,237.48,2357.98,512.9,10052.73,16140.0,-2.8599999999999994,13.61
2023-02-05 12:00:00,13.72,13.72,13.72,13.72,13.72,15.9,15.89,15.83,15.9,15.9,42710.0,9520.0,15410.0,10680.0,6600.0,10010.0,200.0,250.0,1300.0,80.0,530.0,38918.0,9441.76,13243.11,9700.23,6532.94,544.68,229.88,1098.38,224.83,2847.62,749.85,9832.64,16140.0,-2.17,13.72
2023-02-05 13:00:00,11.5675,11.5675,11.5675,11.5675,11.5675,15.34,15.33,15.28,15.35,15.32,41320.0,9670.0,14640.0,10340.0,6470.0,9860.0,310.0,200.0,1700.0,80.0,700.0,38434.0,9463.17,12859.42,9588.25,6522.96,676.4,198.79,1436.3,161.26,3772.14,1299.39,9827.49,16140.0,-3.7624999999999993,11.5675
2023-02-05 14:00:00,5.38,5.38,5.38,5.38,5.38,14.36,14.35,14.24,14.37,14.34,40260.0,9810.0,13990.0,10070.0,6420.0,9780.0,380.0,170.0,2120.0,80.0,1090.0,38440.0,9493.26,12742.29,9678.16,6525.96,1088.82,274.26,1926.16,181.93,5872.3,2401.13,9790.92,16140.0,-8.969999999999999,5.38
2023-02-05 15:00:00,0.0075,0.0075,0.0075,-0.86,0.0075,13.34,13.33,13.28,13.35,13.31,39750.0,9810.0,13630.0,9950.0,6410.0,9760.0,550.0,180.0,2470.0,110.0,1870.0,38579.0,9583.8,12738.37,9842.63,6413.99,1570.11,391.11,2539.59,307.75,8717.29,3908.73,8885.3,16140.0,-13.3225,0.0075
2023-02-05 16:00:00,1.265,1.265,1.265,-1.98,1.265,13.39,13.36,12.99,13.42,13.37,40010.0,8970.0,13720.0,10120.0,6380.0,9790.0,870.0,250.0,2640.0,200.0,2940.0,39100.0,9659.22,12992.15,10131.2,6317.64,2000.5,479.0,2886.22,374.27,10518.0,4778.01,8034.98,16140.0,-12.094999999999999,1.265
2023-02-05 17:00:00,16.845,16.845,16.845,11.87,16.845,18.44,18.33,17.01,18.53,18.57,41080.0,3350.0,14290.0,10500.0,6420.0,9860.0,1270.0,480.0,2760.0,370.0,4600.0,40030.0,9778.4,13365.55,10523.78,6361.98,2242.68,646.43,2904.53,459.03,11748.16,5495.49,3585.24,16116.0,-1.4849999999999994,16.845
2023-02-05 18:00:00,17.685,17.685,17.685,13.86,17.685,17.81,17.54,15.4,18.05,18.09,44400.0,120.0,15770.0,11260.0,6650.0,10720.0,1520.0,950.0,3140.0,740.0,7630.0,41794.0,10104.16,14118.04,11004.27,6567.17,2115.84,1241.71,2962.95,865.53,14675.52,7489.49,113.38,16116.0,0.14499999999999957,17.685
2023-02-05 19:00:00,7.0175,7.0175,7.0175,6.275,7.0175,15.5,15.02,11.95,15.83,13.88,46710.0,0.0,16650.0,11940.0,6910.0,11210.0,1760.0,1470.0,3470.0,1320.0,11370.0,42532.0,10122.83,14619.83,11288.87,6500.87,2170.45,1765.53,3337.18,1563.83,20698.13,11861.14,2.37,16116.0,-8.0025,7.0175
2023-02-05 20:00:00,-1.475,-1.455,-1.675,-1.4975,-1.645,15.1,14.59,7.64,15.31,8.95,46980.0,0.0,16810.0,12020.0,6960.0,11200.0,1790.0,1830.0,3650.0,1910.0,13950.0,42308.0,9971.61,14709.53,11199.8,6427.08,2170.63,2102.94,3523.39,1949.39,24040.69,14294.34,0.23,15981.0,-16.045,-1.455
2023-02-05 21:00:00,-2.735,-2.7625,-3.2425,-2.7125,-3.05,14.38,13.82,3.81,14.62,5.14,46490.0,0.0,16560.0,11900.0,7020.0,11010.0,1790.0,2050.0,3740.0,2280.0,15390.0,41152.0,9687.23,14243.24,10849.54,6372.39,2291.92,1996.8,3319.55,1958.46,24075.54,14508.81,0.23,15981.0,-16.5825,-2.7625
2023-02-05 22:00:00,-12.42,-12.5725,-12.5425,-12.4225,-11.5425,12.17,11.53,1.09,12.36,3.04,44450.0,0.0,15630.0,11350.0,6910.0,10550.0,1790.0,2140.0,3770.0,2390.0,15860.0,39276.0,9248.82,13371.34,10269.88,6385.56,2270.85,1803.58,3042.85,2003.32,22974.33,13853.73,0.23,15981.0,-24.1025,-12.5725
2023-02-05 23:00:00,-30.32,-30.4775,-30.465,-30.245,-29.11,10.49,10.0,0.31,10.5,2.85,42180.0,0.0,14630.0,10730.0,6830.0,9990.0,1850.0,2150.0,3750.0,2400.0,16080.0,37417.0,8853.34,12521.2,9635.61,6407.33,2292.22,1779.56,2710.85,1906.72,21672.2,12982.85,0.24,14608.0,-40.4775,-30.4775
2023-02-06 00:00:00,-31.5225,-31.6,-31.62,-31.445,-31.0575,3.85,3.49,-2.85,3.48,-0.56,38110.0,0.0,12630.0,9780.0,6580.0,9120.0,2290.0,2240.0,3710.0,2610.0,16200.0,35781.0,8428.5,11938.63,9071.52,6342.15,2225.74,1723.89,2610.43,1917.41,20646.95,12169.48,0.24,16699.0,-35.09,-31.6
2023-02-06 01:00:00,-31.5225,-31.6025,-31.6175,-31.4375,-30.9925,3.86,3.52,-1.93,3.41,0.35,37090.0,0.0,12190.0,9410.0,6560.0,8940.0,2320.0,2210.0,3720.0,2530.0,16270.0,34955.0,8232.13,11600.66,8785.21,6336.77,2046.12,1709.25,2627.64,1900.63,20089.9,11806.26,0.24,16699.0,-35.1225,-31.6025
2023-02-06 02:00:00,-31.58,-31.6325,-31.615,-31.57,-31.135,3.8,3.49,-2.29,3.47,0.0,36790.0,0.0,12060.0,9260.0,6570.0,8900.0,2240.0,2170.0,3750.0,2440.0,16330.0,34695.0,8167.2,11554.78,8632.6,6340.1,2025.35,1686.78,2654.41,1872.43,20028.58,11789.61,0.23,16699.0,-35.1225,-31.6325
2023-02-06 03:00:00,-31.5625,-31.6225,-31.585,-31.61,-30.97,4.43,4.06,-2.36,4.02,0.03,36980.0,0.0,12130.0,9270.0,6590.0,8990.0,2090.0,2130.0,3750.0,2370.0,16300.0,34947.0,8223.55,11713.11,8661.41,6348.49,1956.75,1648.03,2619.14,1856.8,20112.11,12031.39,0.23,16699.0,-35.6825,-31.6225
2023-02-06 04:00:00,-28.16,-28.3125,-28.225,-28.26,-26.3375,5.66,5.22,-1.62,5.42,1.0,38010.0,0.0,12480.0,9570.0,6670.0,9280.0,1930.0,2120.0,3690.0,2330.0,16150.0,35913.0,8464.97,12201.34,8842.03,6404.65,2084.26,1661.15,2656.83,1894.13,21040.67,12744.3,0.24,16699.0,-33.5325,-28.3125
2023-02-06 05:00:00,-5.0575,-4.6,-4.505,-7.26,-3.7925,10.97,10.28,0.85,10.75,4.11,40680.0,0.0,13630.0,10390.0,6740.0,9910.0,1870.0,2110.0,3630.0,2320.0,15990.0,38308.0,9012.93,13405.13,9365.61,6524.12,2301.93,1654.62,3144.88,2037.52,22989.38,13850.43,0.25,16699.0,-14.879999999999999,-4.6
2023-02-06 06:00:00,10.475,11.385,-2.6075,7.325,-2.075,20.32,19.83,2.6,20.12,5.25,44990.0,0.0,15460.0,11740.0,6990.0,10790.0,1980.0,2110.0,3580.0,2350.0,15770.0,41825.0,9767.59,14988.56,10391.23,6677.94,2635.98,1985.82,3528.78,2037.04,24518.02,14330.4,0.26,16699.0,-8.444999999999999,11.385
2023-02-06 07:00:00,10.9025,11.7325,-2.605,8.035,-1.98,22.47,20.76,2.88,18.8,5.58,47000.0,220.0,16360.0,12410.0,7050.0,11180.0,2070.0,2100.0,3550.0,2390.0,15630.0,43268.0,10057.68,15579.8,10848.08,6782.21,2757.47,2037.56,3448.38,2083.84,24765.01,14437.76,118.26,16659.0,-9.027500000000002,11.7325
2023-02-06 08:00:00,3.9475,4.1475,-3.09,3.1975,-2.805,22.35,19.41,3.85,15.89,3.9,46650.0,2890.0,16310.0,12190.0,6940.0,11200.0,2110.0,2110.0,3440.0,2390.0,15420.0,42884.0,10045.7,15319.54,10826.75,6692.28,2399.03,2048.03,3091.98,2017.04,23567.03,14010.95,1444.5,16614.0,-15.2625,4.1475
2023-02-06 09:00:00,6.46,6.185,-3.1525,2.33,-3.09,18.07,14.62,1.41,12.68,0.77,46350.0,6890.0,16430.0,11940.0,6850.0,11140.0,2270.0,2140.0,3120.0,2490.0,14800.0,42932.0,10118.23,15367.76,10885.5,6560.83,2121.23,1943.44,3008.41,1924.51,21810.77,12813.18,3180.69,16614.0,-8.434999999999999,6.185
2023-02-06 10:00:00,13.8625,11.6225,-4.5425,2.63,-3.9175,12.28,9.75,1.01,6.41,0.23,46070.0,7760.0,16520.0,11640.0,6800.0,11110.0,2850.0,2180.0,2780.0,2650.0,14220.0,42827.0,10230.54,15224.74,10893.56,6478.64,3050.26,1855.48,2579.11,2028.03,22007.73,12494.85,3445.37,16614.0,1.8725000000000005,11.6225
2023-02-06 11:00:00,11.4025,9.6,-4.77,1.2475,-4.19,10.95,8.97,0.75,3.52,0.1,45660.0,8210.0,16470.0,11370.0,6730.0,11090.0,3380.0,2210.0,2670.0,2770.0,14210.0,42477.0,10346.91,14870.08,10834.25,6425.91,3119.26,1873.92,2551.12,2106.67,21982.31,12331.34,3560.02,16731.0,0.629999999999999,9.6
2023-02-06 12:00:00,8.34,5.895,-4.3825,-0.06,-4.13,11.53,8.84,0.49,3.18,-0.11,45160.0,8470.0,16300.0,11190.0,6600.0,11080.0,3600.0,2230.0,2640.0,2830.0,14300.0,42066.0,10385.66,14439.32,10786.4,6454.94,3091.03,1882.45,2594.73,2095.96,21972.48,12308.31,3590.19,17017.0,-2.9450000000000003,5.895
2023-02-06 13:00:00,5.41,4.035,-4.825,-1.055,-4.4175,12.07,8.0,0.0,2.51,-0.68,44780.0,8450.0,16060.0,11060.0,6550.0,11110.0,3830.0,2230.0,2570.0,2860.0,14300.0,41864.0,10489.27,14142.6,10722.77,6509.77,3195.67,1934.56,2341.51,2114.6,22233.67,12647.33,3268.68,16881.0,-3.965,4.035
2023-02-06 14:00:00,4.1575,3.2275,-4.915,-1.57,-4.47,11.2,8.0,0.58,2.17,0.0,44170.0,8350.0,15640.0,10930.0,6500.0,11100.0,4020.0,2210.0,2440.0,2900.0,14310.0,41739.0,10475.3,13938.24,10850.82,6474.4,3289.19,2068.39,1906.01,2111.17,22163.01,12788.25,3373.91,16856.0,-4.7725,3.2275
2023-02-06 15:00:00,5.3625,3.3425,-4.3825,-1.2475,-4.245,10.96,8.0,1.42,1.97,0.72,43510.0,8230.0,15190.0,10810.0,6440.0,11070.0,4140.0,2180.0,2240.0,2940.0,14340.0,41752.0,10487.02,13936.16,10930.16,6398.54,3407.91,2063.23,1553.25,2136.51,21845.62,12684.72,3410.21,16695.0,-4.657500000000001,3.3425
2023-02-06 16:00:00,10.04,6.6375,-1.9725,6.5225,-2.575,12.47,9.18,2.98,4.24,2.18,43310.0,7340.0,14930.0,10960.0,6420.0,11010.0,4240.0,2140.0,1910.0,2970.0,14110.0,42195.0,10459.65,14042.74,11223.55,6469.06,3482.57,2053.86,1287.93,2176.55,21747.51,12746.6,3335.49,16578.0,-2.5424999999999995,6.6375
2023-02-06 17:00:00,14.0775,12.9625,2.9225,11.5925,2.835,25.32,22.8,19.42,13.99,19.62,43580.0,2890.0,15070.0,11200.0,6400.0,10910.0,4170.0,2130.0,1610.0,2990.0,13900.0,42787.0,10425.46,14449.41,11379.43,6532.91,3503.27,2055.95,1268.5,2213.23,22139.84,13098.89,1880.88,16578.0,-9.8375,12.9625
2023-02-06 18:00:00,19.6875,20.8325,15.8425,16.9225,15.8375,26.43,24.59,21.37,16.52,22.77,44900.0,120.0,15560.0,11630.0,6570.0,11150.0,3950.0,2210.0,1760.0,3050.0,14550.0,44181.0,10648.25,15018.72,11799.66,6714.16,3484.72,2204.59,1906.88,2187.23,23386.89,13603.47,76.83,16202.0,-3.7575000000000003,20.8325
2023-02-06 19:00:00,16.965,17.0625,-0.8925,14.04,0.275,21.58,18.44,13.66,13.45,14.13,45650.0,0.0,15690.0,12030.0,6720.0,11210.0,3770.0,2300.0,2150.0,3100.0,15490.0,44299.0,10561.74,15210.98,11853.05,6673.44,3437.93,1977.79,3058.34,2193.54,24733.65,14066.05,0.23,16394.0,-1.3775000000000013,17.0625
2023-02-06 20:00:00,17.0475,16.58,-2.2725,14.0675,-1.6075,16.89,14.18,7.88,10.67,8.59,45060.0,0.0,15390.0,11930.0,6740.0,11000.0,3790.0,2340.0,2630.0,3130.0,15860.0,43600.0,10330.59,14953.36,11697.37,6618.64,3434.57,1938.86,3588.37,2179.84,24568.48,13426.84,0.24,16417.0,2.3999999999999986,16.58
2023-02-06 21:00:00,14.565,14.0825,-2.2475,11.905,-1.735,16.09,13.28,5.99,8.78,7.13,43430.0,0.0,14540.0,11490.0,6760.0,10640.0,3850.0,2350.0,3130.0,3130.0,15910.0,42273.0,9976.03,14438.94,11314.0,6544.04,3504.49,1992.67,3614.62,2132.96,24414.08,13169.34,0.26,16417.0,0.8025000000000002,14.0825
2023-02-06 22:00:00,10.17,9.03,-2.26,6.5875,-2.015,12.79,10.18,2.8,7.22,4.57,41020.0,0.0,13550.0,10740.0,6640.0,10090.0,3930.0,2340.0,3490.0,3110.0,15490.0,40014.0,9479.07,13484.32,10588.36,6462.49,3494.8,2048.13,3716.52,2101.86,23924.4,12563.09,0.23,16417.0,-1.1500000000000004,9.03
2023-02-06 23:00:00,-1.425,-1.205,-3.6925,-4.4175,-3.465,6.74,5.89,-0.02,1.97,2.14,38520.0,0.0,12510.0,9980.0,6510.0,9520.0,3980.0,2310.0,3760.0,3070.0,14700.0,37620.0,8948.7,12433.06,9892.46,6346.12,3233.97,2072.43,3230.48,2076.96,22411.66,11797.82,0.23,15174.0,-7.095,-1.205
2023-02-07 00:00:00,-6.1375,-5.9075,-6.62,-8.835,-6.5075,2.66,2.71,-0.1,-0.81,5.95,36620.0,0.0,11800.0,9260.0,6470.0,9090.0,3970.0,2150.0,3910.0,3070.0,11680.0,35931.0,8577.57,11872.09,9325.9,6155.18,3091.11,1712.61,3108.13,1936.24,21170.21,11322.12,0.24,15328.0,-8.6175,-5.9075
2023-02-07 01:00:00,-4.5375,-4.2025,-4.01,-7.6325,-3.9325,2.99,3.01,-0.55,-0.66,6.83,35410.0,0.0,11310.0,8890.0,6390.0,8830.0,3960.0,1990.0,3900.0,3030.0,10460.0,34915.0,8395.72,11376.86,8922.83,6219.87,2955.43,1521.53,3325.06,1957.61,20520.48,10760.85,0.26,15328.0,-7.2124999999999995,-4.2025
2023-02-07 02:00:00,-3.3975,-2.97,-2.6825,-6.655,-2.5925,4.73,5.0,1.42,0.01,9.43,34640.0,0.0,11070.0,8600.0,6290.0,8680.0,3960.0,1680.0,3890.0,2940.0,9160.0,34425.0,8293.44,10943.1,8788.4,6400.28,2843.54,1377.9,3371.83,1926.76,20153.01,10632.98,0.26,15328.0,-7.970000000000001,-2.97
2023-02-07 03:00:00,-6.14,-5.645,-5.3275,-9.1475,-5.2225,4.78,5.19,2.04,0.0,10.71,34610.0,0.0,11080.0,8530.0,6330.0,8670.0,3960.0,1410.0,3860.0,2830.0,9230.0,34350.0,8291.2,10916.64,8709.74,6432.51,2859.46,948.03,3098.85,1835.14,20008.34,11266.86,0.24,15328.0,-10.835,-5.645
